# S/N, sampno, secs from file start, boxcar, idt, dm, beamno,mjd, sampno_start, sampno_end, idt_start, idt_end, ncands
11.0 550.0 13.920 1927030 1927.030 30 2016 547.810 0 57946.549342525999236 1926975 1927107 1936 2124 35
11.0 550.0 13.950 1747034 1747.034 23 2023 549.710 0 57946.547259238999686 1746997 1747073 1968 2101 48
11.0 550.0 13.970 1027033 1027.033 25 2020 548.900 0 57946.538925893997657 1026997 1027077 1948 2096 47
11.0 550.0 14.000 2107028 2107.028 27 2013 546.990 0 57946.551425835998089 2106978 2107092 1931 2103 28
11.0 550.0 14.030 2467034 2467.034 29 2013 546.990 0 57946.555592571996385 2466983 2467099 1940 2136 34
11.0 550.0 14.220 1627032 1627.032 28 2021 549.170 0 57946.545870326997829 1626986 1627094 1949 2106 32
11.0 550.0 14.220 487029 487.029 29 2013 546.990 0 57946.532675848000508 486970 487083 1933 2094 31
11.0 550.0 14.320 547036 547.036 28 2022 549.440 0 57946.533370372999343 546975 547093 1935 2094 48
11.0 550.0 14.430 247033 247.033 28 2020 548.900 0 57946.529898116001277 246978 247081 1946 2094 32
11.0 550.0 14.450 367032 367.032 25 2021 549.170 0 57946.531286994002585 366993 367083 1955 2109 34
11.0 550.0 14.500 1267042 1267.042 31 2026 550.530 0 57946.541703775998030 1266987 1267087 1947 2103 30
11.0 550.0 14.510 187033 187.033 27 2021 549.170 0 57946.529203671998403 186982 187076 1944 2082 34
11.0 550.0 14.570 3007032 3007.032 29 2017 548.080 0 57946.561842549002904 3006972 3007088 1940 2115 40
11.0 550.0 14.630 2707041 2707.041 31 2023 549.710 0 57946.558370430997456 2706983 2707085 1935 2103 29
11.0 550.0 14.650 2587030 2587.030 25 2015 547.540 0 57946.556981415000337 2586954 2587082 1909 2104 35
11.0 550.0 14.660 667034 667.034 24 2024 549.980 0 57946.534759239002597 666981 667069 1949 2101 47
11.0 550.0 14.700 1567036 1567.036 30 2020 548.900 0 57946.545175929000834 1566979 1567091 1943 2098 48
11.0 550.0 14.780 1807035 1807.035 31 2018 548.350 0 57946.547953695000615 1806984 1807092 1939 2105 47
11.0 550.0 14.880 2947033 2947.033 26 2021 549.170 0 57946.561148116001277 2946980 2947074 1938 2100 37
11.0 550.0 14.880 967030 967.030 30 2011 546.450 0 57946.538231414997426 966977 967081 1933 2093 48
11.0 550.0 14.890 1987030 1987.030 25 2015 547.540 0 57946.550036970998917 1986967 1987074 1925 2080 49
11.0 550.0 14.900 1687033 1687.033 22 2021 549.170 0 57946.546564782998757 1686968 1687088 1931 2112 48
11.0 550.0 14.960 307027 307.027 22 2016 547.810 0 57946.530592490998970 306990 307086 1943 2099 49
11.0 550.0 14.980 67023 67.023 31 2000 543.460 0 57946.527814667002531 66962 67099 1921 2103 37
11.0 550.0 14.990 2167031 2167.031 29 2016 547.810 0 57946.552120314998319 2166969 2167089 1928 2108 35
11.0 550.0 15.020 727032 727.032 30 2014 547.270 0 57946.535453659998893 726965 727116 1928 2137 35
11.0 550.0 15.070 1087035 1087.035 26 2024 549.980 0 57946.539620361996640 1086984 1087096 1936 2098 29
11.0 550.0 15.140 1207032 1207.032 18 2021 549.170 0 57946.541009216001839 1207004 1207089 1960 2099 28
11.0 550.0 15.200 847036 847.036 30 2017 548.080 0 57946.536842595996859 846975 847103 1931 2111 48
11.0 550.0 15.320 907036 907.036 30 2021 549.170 0 57946.537537039999734 906989 907088 1932 2103 35
11.0 550.0 15.380 127036 127.036 31 2023 549.710 0 57946.528509262003354 126991 127079 1949 2097 48
11.0 550.0 15.520 427035 427.035 31 2014 547.270 0 57946.531981473002816 426973 427082 1925 2108 48
11.0 550.0 15.830 1327034 1327.034 28 2019 548.620 0 57946.542398127996421 1326958 1327090 1927 2100 43
11.0 550.0 15.850 1387025 1387.025 23 2007 545.360 0 57946.543092467996757 1386976 1387091 1925 2112 50
11.0 550.0 15.910 2047032 2047.032 30 2015 547.540 0 57946.550731438001094 2046989 2047083 1934 2099 27
11.0 550.0 15.940 1447034 1447.034 28 2018 548.350 0 57946.543787016998976 1446990 1447072 1944 2114 34
11.0 550.0 15.970 607038 607.038 29 2028 551.070 0 57946.534064840998326 606968 607093 1927 2101 49
11.0 550.0 15.990 2287031 2287.031 28 2012 546.720 0 57946.553509204000875 2286960 2287080 1919 2083 49
11.0 550.0 7.080 3006937 3006.937 31 1909 518.730 0 57946.561841449998610 3006937 3006941 1908 1917 7
11.0 600.0 11.900 2767214 2767.214 25 2197 596.990 0 57946.559066877998703 2767188 2767243 2129 2258 47
11.0 600.0 12.390 1987211 1987.211 26 2196 596.720 0 57946.550039064997691 1987188 1987250 2143 2258 42
11.0 600.0 12.670 2287217 2287.217 24 2201 598.080 0 57946.553511357000389 2287184 2287265 2147 2270 48
11.0 600.0 12.920 847218 847.218 31 2200 597.810 0 57946.536844702000963 847175 847257 2137 2264 47
11.0 600.0 13.210 367211 367.211 31 2198 597.260 0 57946.531289065002056 367169 367300 2122 2302 22
11.0 600.0 13.340 187219 187.219 31 2201 598.080 0 57946.529205824997916 187174 187259 2132 2271 41
11.0 600.0 13.450 427220 427.220 29 2211 600.800 0 57946.531983613996999 427171 427264 2131 2272 26
11.0 600.0 13.490 967215 967.215 31 2196 596.720 0 57946.538233555998886 967172 967260 2136 2285 49
11.0 600.0 13.510 247212 247.212 31 2193 595.910 0 57946.529900187997555 247150 247255 2108 2272 43
11.0 600.0 13.670 1087219 1087.219 26 2204 598.890 0 57946.539622491000046 1087187 1087262 2147 2275 29
11.0 600.0 13.810 67216 67.216 31 2195 596.450 0 57946.527816900998005 67176 67259 2124 2272 47
11.0 600.0 13.850 2707218 2707.218 31 2202 598.350 0 57946.558372480001708 2707173 2707282 2121 2287 50
11.0 600.0 13.860 2227217 2227.217 31 2193 595.910 0 57946.552816912997514 2227173 2227278 2119 2286 37
11.0 600.0 13.940 1147217 1147.217 22 2203 598.620 0 57946.540316913000424 1147180 1147288 2128 2298 35
11.0 600.0 13.980 2527216 2527.216 27 2202 598.350 0 57946.556289123000170 2527166 2527265 2131 2269 45
11.0 600.0 14.020 1567217 1567.217 29 2198 597.260 0 57946.545178023996414 1567146 1567285 2107 2294 49
11.0 600.0 14.100 727219 727.219 28 2206 599.440 0 57946.535455824996461 727160 727265 2125 2297 34
11.0 600.0 14.120 667221 667.221 30 2205 599.170 0 57946.534761403003358 667159 667277 2111 2295 47
11.0 600.0 14.130 2167222 2167.222 29 2205 599.170 0 57946.552122526001767 2167164 2167282 2114 2287 44
11.0 600.0 14.190 1687217 1687.217 30 2200 597.810 0 57946.546566912998969 1687149 1687251 2103 2270 48
11.0 600.0 14.270 2107214 2107.214 30 2195 596.450 0 57946.551427988997602 2107168 2107255 2120 2272 34
11.0 600.0 14.380 1207214 1207.214 31 2198 597.260 0 57946.541011321998667 1207141 1207281 2098 2295 49
11.0 600.0 14.450 2467214 2467.214 28 2198 597.260 0 57946.555594655997993 2467176 2467261 2128 2268 28
11.0 600.0 14.460 1027214 1027.214 25 2199 597.540 0 57946.538927989000513 1027151 1027268 2105 2280 49
11.0 600.0 14.530 2047216 2047.216 31 2200 597.810 0 57946.550733568001306 2047149 2047280 2114 2280 49
11.0 600.0 14.530 787217 787.217 22 2203 598.620 0 57946.536150246000034 787177 787282 2136 2292 33
11.0 600.0 14.550 2827225 2827.225 28 2215 601.880 0 57946.559761450000224 2827163 2827270 2132 2283 45
11.0 600.0 14.590 1807216 1807.216 27 2200 597.810 0 57946.547955790003471 1807163 1807256 2128 2272 47
11.0 600.0 14.620 2647214 2647.214 29 2208 599.980 0 57946.557677989003423 2647150 2647271 2097 2283 31
11.0 600.0 14.630 307215 307.215 31 2195 596.450 0 57946.530594666997786 307156 307273 2112 2271 38
11.0 600.0 14.660 1747220 1747.220 31 2207 599.710 0 57946.547261391999200 1747176 1747270 2132 2279 44
11.0 600.0 14.680 2347217 2347.217 31 2200 597.810 0 57946.554205802000070 2347180 2347272 2128 2301 29
11.0 600.0 14.680 2887222 2887.222 27 2209 600.250 0 57946.560455858998466 2887155 2887265 2120 2279 37
11.0 600.0 14.700 1267217 1267.217 30 2203 598.620 0 57946.541705802002980 1267172 1267290 2121 2294 43
11.0 600.0 14.740 1387208 1387.208 22 2190 595.090 0 57946.543094585998915 1387155 1387267 2094 2282 27
11.0 600.0 14.740 1867215 1867.215 30 2199 597.540 0 57946.548650222997821 1867181 1867268 2111 2280 48
11.0 600.0 14.890 127213 127.213 28 2193 595.910 0 57946.528511311000329 127170 127262 2120 2273 39
11.0 600.0 14.920 1327216 1327.216 30 2201 598.080 0 57946.542400234000525 1327159 1327267 2126 2279 49
11.0 600.0 14.960 907214 907.214 30 2198 597.260 0 57946.537539099997957 907160 907255 2119 2266 40
11.0 600.0 15.130 1927219 1927.219 29 2207 599.710 0 57946.549344714003382 1927166 1927256 2131 2273 26
11.0 600.0 15.170 1627217 1627.217 31 2206 599.440 0 57946.545872467999288 1627182 1627282 2132 2307 48
11.0 600.0 15.170 2587209 2587.209 31 2187 594.280 0 57946.556983486996614 2587152 2587266 2108 2277 49
11.0 600.0 15.280 2407220 2407.220 24 2210 600.520 0 57946.554900281000300 2407162 2407271 2118 2271 40
11.0 600.0 15.440 547226 547.226 30 2215 601.880 0 57946.533372571997461 547152 547297 2107 2307 43
11.0 600.0 15.450 487216 487.216 25 2204 598.890 0 57946.532678012001270 487147 487280 2098 2299 49
11.0 600.0 15.590 2947217 2947.217 31 2200 597.810 0 57946.561150246001489 2947145 2947282 2103 2301 48
11.0 600.0 15.730 607213 607.213 24 2198 597.260 0 57946.534066865999193 607144 607295 2103 2298 49
11.0 600.0 15.770 3007214 3007.214 25 2195 596.450 0 57946.561844655996538 3007151 3007274 2107 2295 33
11.0 600.0 16.060 1447211 1447.211 28 2193 595.910 0 57946.543789064999146 1447133 1447275 2098 2297 49
11.0 600.0 16.650 1507213 1507.213 31 2194 596.180 0 57946.544483532998129 1507162 1507285 2087 2305 42
11.0 600.0 7.090 986376 986.376 3 733 199.180 0 57946.538455326997791 986376 986376 733 733 1
11.0 650.0 11.530 967408 967.408 31 2396 651.070 0 57946.538235790001636 967367 967439 2310 2449 47
11.0 650.0 13.340 1807401 1807.401 31 2379 646.450 0 57946.547957930997654 1807347 1807465 2311 2463 47
11.0 650.0 13.390 247406 247.406 31 2391 649.710 0 57946.529902433998359 247356 247451 2313 2453 32
11.0 650.0 13.440 1447403 1447.403 28 2388 648.890 0 57946.543791288000648 1447351 1447463 2320 2478 49
11.0 650.0 13.460 2647400 2647.400 27 2382 647.260 0 57946.557680142002937 2647337 2647464 2291 2465 49
11.0 650.0 13.520 307402 307.402 26 2385 648.080 0 57946.530596832002630 307333 307457 2295 2471 49
11.0 650.0 13.590 1267409 1267.409 20 2400 652.150 0 57946.541708024000400 1267335 1267455 2268 2462 50
11.0 650.0 13.720 2587404 2587.404 28 2387 648.620 0 57946.556985743998666 2587351 2587457 2307 2467 32
11.0 650.0 13.810 3007399 3007.399 31 2381 646.990 0 57946.561846796997997 3007353 3007460 2313 2472 33
11.0 650.0 13.830 1747397 1747.397 31 2374 645.090 0 57946.547263439999369 1747347 1747459 2313 2464 49
11.0 650.0 13.910 2107402 2107.402 27 2385 648.080 0 57946.551430164996418 2107346 2107457 2305 2461 49
11.0 650.0 13.950 2347401 2347.401 25 2391 649.710 0 57946.554207931003475 2347340 2347455 2296 2467 47
11.0 650.0 14.100 607404 607.404 22 2393 650.250 0 57946.534069077002641 607357 607463 2309 2478 36
11.0 650.0 14.130 1147401 1147.401 26 2388 648.890 0 57946.540319041996554 1147358 1147445 2310 2450 46
11.0 650.0 14.160 2527404 2527.404 31 2386 648.350 0 57946.556291298998985 2527366 2527448 2322 2463 48
11.0 650.0 14.170 1567393 1567.393 21 2375 645.360 0 57946.545180061002611 1567356 1567453 2321 2466 34
11.0 650.0 14.170 2707392 2707.392 31 2369 643.730 0 57946.558374494001328 2707337 2707450 2289 2456 47
11.0 650.0 14.200 1867397 1867.397 24 2384 647.810 0 57946.548652329001925 1867365 1867450 2325 2461 34
11.0 650.0 14.270 427405 427.405 31 2395 650.800 0 57946.531985754998459 427355 427459 2309 2468 29
11.0 650.0 14.350 1327407 1327.407 25 2395 650.800 0 57946.542402444996696 1327358 1327440 2319 2460 29
11.0 650.0 14.390 1387404 1387.404 29 2387 648.620 0 57946.543096854999021 1387363 1387464 2312 2476 48
11.0 650.0 14.440 2227403 2227.403 29 2382 647.260 0 57946.552819065000222 2227355 2227462 2302 2459 49
11.0 650.0 14.450 2167398 2167.398 23 2388 648.890 0 57946.552124563000689 2167339 2167465 2296 2479 32
11.0 650.0 14.450 787400 787.400 31 2374 645.090 0 57946.536152364002191 787341 787456 2297 2466 49
11.0 650.0 14.540 67407 67.407 28 2397 651.340 0 57946.527819112001453 67352 67451 2313 2481 46
11.0 650.0 14.550 1087397 1087.397 29 2383 647.530 0 57946.539624552002351 1087359 1087471 2313 2477 34
11.0 650.0 14.590 2887401 2887.401 31 2382 647.260 0 57946.560457931002020 2887347 2887462 2308 2462 41
11.0 650.0 14.690 727394 727.394 24 2377 645.900 0 57946.535457849997329 727330 727482 2287 2490 25
11.0 650.0 14.760 907398 907.398 21 2382 647.260 0 57946.537541229998169 907359 907453 2315 2469 45
11.0 650.0 14.810 1627395 1627.395 29 2375 645.360 0 57946.545874527997512 1627351 1627453 2303 2466 33
11.0 650.0 14.850 2287399 2287.399 30 2379 646.450 0 57946.553513464001298 2287334 2287467 2302 2468 50
11.0 650.0 14.860 1987398 1987.398 30 2382 647.260 0 57946.550041230002535 1987335 1987451 2278 2460 32
11.0 650.0 14.870 1927406 1927.406 25 2396 651.070 0 57946.549346877996868 1927343 1927464 2299 2467 49
11.0 650.0 14.950 1207402 1207.402 29 2383 647.530 0 57946.541013497997483 1207346 1207460 2302 2465 49
11.0 650.0 15.000 2947395 2947.395 29 2375 645.360 0 57946.561152305999713 2947342 2947471 2296 2483 33
11.0 650.0 15.050 847408 847.408 29 2393 650.250 0 57946.536846900999080 847321 847469 2296 2470 49
11.0 650.0 15.070 1507398 1507.398 24 2385 648.080 0 57946.544485673999588 1507337 1507466 2291 2465 35
11.0 650.0 15.090 1687400 1687.400 31 2383 647.530 0 57946.546569031001127 1687352 1687476 2304 2478 37
11.0 650.0 15.110 1027397 1027.397 23 2378 646.180 0 57946.538930107002670 1027352 1027464 2310 2467 48
11.0 650.0 15.130 2467400 2467.400 26 2383 647.530 0 57946.555596808997507 2467353 2467469 2311 2490 13
11.0 650.0 15.140 2827398 2827.398 25 2383 647.530 0 57946.559763452001789 2827350 2827463 2302 2462 27
11.0 650.0 15.170 487407 487.407 31 2398 651.610 0 57946.532680222997442 487357 487449 2316 2463 31
11.0 650.0 15.300 127394 127.394 23 2383 647.530 0 57946.528513406003185 127362 127449 2305 2465 41
11.0 650.0 15.300 2407401 2407.401 21 2390 649.440 0 57946.554902376003156 2407336 2407456 2298 2482 41
11.0 650.0 15.330 547402 547.402 27 2385 648.080 0 57946.533374608996382 547344 547449 2302 2466 29
11.0 650.0 15.440 367400 367.400 22 2391 649.710 0 57946.531291252998926 367347 367463 2291 2478 48
11.0 650.0 15.600 667400 667.400 27 2385 648.080 0 57946.534763474999636 667347 667454 2298 2462 27
11.0 650.0 15.680 187399 187.399 22 2387 648.620 0 57946.529207908002718 187334 187462 2301 2470 31
11.0 650.0 15.730 2767399 2767.399 31 2383 647.530 0 57946.559069019000162 2767340 2767444 2296 2487 33
11.0 650.0 15.820 2047405 2047.405 26 2390 649.440 0 57946.550735755001369 2047349 2047453 2295 2461 49
11.0 650.0 7.260 1807492 1807.492 18 2503 680.140 0 57946.547958984003344 1807490 1807504 2500 2522 26
11.0 700.0 12.470 1627582 1627.582 26 2569 698.080 0 57946.545876693002356 1627544 1627631 2513 2640 30
11.0 700.0 12.530 487591 487.591 31 2580 701.070 0 57946.532682352997654 487528 487633 2482 2643 44
11.0 700.0 13.190 2587584 2587.584 31 2567 697.530 0 57946.556987827003468 2587536 2587638 2496 2645 14
11.0 700.0 13.290 2707579 2707.579 27 2559 695.360 0 57946.558376658002089 2707540 2707637 2502 2643 48
11.0 700.0 13.530 607589 607.589 29 2573 699.160 0 57946.534071217996825 607542 607617 2497 2642 49
11.0 700.0 13.530 967581 967.581 24 2566 697.260 0 57946.538237792003201 967523 967637 2470 2657 28
11.0 700.0 13.620 2527585 2527.585 31 2571 698.620 0 57946.556293394001841 2527527 2527637 2474 2645 48
11.0 700.0 13.840 2287584 2287.584 27 2568 697.800 0 57946.553515605002758 2287543 2287643 2501 2659 28
11.0 700.0 13.870 3007590 3007.590 30 2577 700.250 0 57946.561849008001445 3007540 3007623 2479 2639 39
11.0 700.0 13.950 667580 667.580 24 2565 696.990 0 57946.534765559001244 667533 667624 2482 2636 49
11.0 700.0 14.110 1687585 1687.585 27 2569 698.080 0 57946.546571172002587 1687527 1687629 2493 2635 49
11.0 700.0 14.160 787584 787.584 28 2565 696.990 0 57946.536154494002403 787543 787645 2485 2645 31
11.0 700.0 14.380 1267584 1267.584 25 2570 698.350 0 57946.541710049001267 1267549 1267636 2509 2641 43
11.0 700.0 14.390 1147591 1147.591 31 2577 700.250 0 57946.540321241001948 1147542 1147634 2509 2657 34
11.0 700.0 14.390 2947585 2947.585 31 2571 698.620 0 57946.561154504997830 2947501 2947646 2463 2665 30
11.0 700.0 14.400 1447586 1447.586 31 2567 697.530 0 57946.543793406002806 1447513 1447673 2475 2682 33
11.0 700.0 14.510 1867581 1867.581 31 2565 696.990 0 57946.548654459002137 1867520 1867642 2451 2643 40
11.0 700.0 14.510 1987585 1987.585 30 2568 697.800 0 57946.550043394003296 1987536 1987628 2493 2637 33
11.0 700.0 14.540 2467582 2467.582 28 2565 696.990 0 57946.555598915001610 2467534 2467628 2496 2642 49
11.0 700.0 14.570 1207578 1207.578 19 2566 697.260 0 57946.541015534996404 1207546 1207638 2495 2642 49
11.0 700.0 14.680 127585 127.585 28 2568 697.800 0 57946.528515616002551 127523 127649 2495 2654 29
11.0 700.0 14.740 307586 307.586 31 2568 697.800 0 57946.530598960998759 307479 307647 2439 2659 33
11.0 700.0 14.760 2647580 2647.580 31 2562 696.170 0 57946.557682225000462 2647510 2647650 2468 2669 31
11.0 700.0 14.800 2227591 2227.591 24 2581 701.340 0 57946.552821240999037 2227552 2227628 2502 2648 36
11.0 700.0 14.950 2047589 2047.589 28 2573 699.160 0 57946.550737885001581 2047523 2047637 2484 2645 33
11.0 700.0 15.020 1567583 1567.583 26 2570 698.350 0 57946.545182260000729 1567526 1567635 2484 2640 46
11.0 700.0 15.030 847580 847.580 30 2561 695.900 0 57946.536848891999398 847537 847642 2500 2659 48
11.0 700.0 15.090 247585 247.585 30 2566 697.260 0 57946.529904504997830 247520 247641 2482 2655 31
11.0 700.0 15.160 907590 907.590 27 2580 701.070 0 57946.537543452002865 907512 907658 2475 2675 29
11.0 700.0 15.180 2347581 2347.581 28 2565 696.990 0 57946.554210014997807 2347534 2347645 2488 2659 46
11.0 700.0 15.230 1927584 1927.584 24 2574 699.430 0 57946.549348938002368 1927512 1927628 2478 2651 37
11.0 700.0 15.240 2407593 2407.593 29 2585 702.420 0 57946.554904598000576 2407518 2407639 2479 2681 31
11.0 700.0 15.250 2107576 2107.576 22 2559 695.360 0 57946.551432179003314 2107518 2107637 2471 2651 37
11.0 700.0 15.270 547580 547.580 30 2561 695.900 0 57946.533376669998688 547526 547642 2479 2659 51
11.0 700.0 15.330 1327583 1327.583 24 2571 698.620 0 57946.542404482002894 1327516 1327623 2481 2638 49
11.0 700.0 15.480 2887590 2887.590 28 2573 699.160 0 57946.560460118998890 2887533 2887625 2488 2656 32
11.0 700.0 15.530 2827588 2827.588 26 2576 699.980 0 57946.559765650999907 2827522 2827638 2486 2661 49
11.0 700.0 15.570 367583 367.583 30 2566 697.260 0 57946.531293371001084 367526 367630 2468 2649 32
11.0 700.0 15.580 67581 67.581 24 2568 697.800 0 57946.527821126001072 67525 67638 2486 2642 49
11.0 700.0 15.590 1807588 1807.588 24 2575 699.710 0 57946.547960096002498 1807533 1807624 2496 2642 30
11.0 700.0 15.640 2167587 2167.587 28 2572 698.890 0 57946.552126750997559 2167515 2167638 2485 2646 40
11.0 700.0 15.720 1087580 1087.580 29 2565 696.990 0 57946.539626669997233 1087523 1087631 2461 2666 49
11.0 700.0 15.720 2767594 2767.594 30 2580 701.070 0 57946.559071276002214 2767517 2767666 2478 2687 32
11.0 700.0 15.740 187584 187.584 31 2570 698.350 0 57946.529210048996902 187501 187645 2454 2659 42
11.0 700.0 15.790 727583 727.583 22 2571 698.620 0 57946.535460038001474 727532 727652 2493 2666 33
11.0 700.0 15.850 427577 427.577 30 2553 693.730 0 57946.531987745998777 427517 427636 2477 2639 49
11.0 700.0 15.940 1747579 1747.579 26 2561 695.900 0 57946.547265547000279 1747520 1747637 2471 2653 49
11.0 700.0 16.010 1507580 1507.580 31 2559 695.360 0 57946.544487781000498 1507534 1507674 2496 2676 27
